spkid,full_name,neo,pha,sats,diameter,GM,BV,UB,IR,per_y
20021164,21164 (1993 UZ7),N,N,0,16.587,,,,,5.65
20021224,21224 (1995 DM6),N,N,0,20.138,,,,,5.62
20021271,21271 (1996 RF33),N,N,0,21.115,,,,,11.7
20021284,21284 Pandion (1996 TC51),N,N,0,28.550,,,,,11.9
20021370,21370 (1997 TB28),N,N,0,29.196,,,,,11.9
20021542,21542 Kennajeannet (1998 QA22),N,N,0,15.278,,,,,5.66
20021554,21554 Leechaohsi (1998 QR69),N,N,0,15.196,,,,,5.53
20021555,21555 Levary (1998 QF70),N,N,0,18.887,,,,,5.71
20021564,21564 Widmanstatten (1998 QQ101),N,N,0,18.289,,,,,5.45
20021570,21570 Muralidhar (1998 RK33),N,N,0,17.78,,,,,4.18
20021578,21578 (1998 SN27),N,N,0,17.247,,,,,4.32
20021583,21583 Caropietsch (1998 SQ108),N,N,0,18.108,,,,,5.61
20021586,21586 Pourkaviani (1998 SU129),N,N,0,17.113,,,,,5.45
20021587,21587 Christopynn (1998 SE132),N,N,0,20.509,,,,,4.81
20021593,21593 (1998 VL27),N,N,0,21.922,,,,,11.5
20021595,21595 (1998 WJ5),N,N,0,35.178,,,,,11.9
20021599,21599 (1998 WA15),N,N,0,28.312,,,,,11.9
20021601,21601 (1998 XO89),N,N,0,54.909,,,,,12
20021602,21602 Ialmenus (1998 YW1),N,N,0,16.353,,,,,11.9
20021766,21766 (1999 RW208),N,N,0,18.031,,,,,4.47
20021867,21867 (1999 TQ251),N,N,0,15.436,,,,,6.21
20021900,21900 Orus (1999 VQ10),N,N,0,50.810,,,,,11.6
20021930,21930 (1999 VP61),N,N,0,18.161,,,,,7.88
20021967,21967 (1999 WS9),N,N,0,19.650,,,,,4.39
20022008,22008 (1999 XM71),N,N,0,24.879,,,,,11.7
20022009,22009 (1999 XK77),N,N,0,21.915,,,,,11.9
20022014,22014 (1999 XQ96),N,N,0,39.487,,,,,11.7
20022035,22035 (1999 XR170),N,N,0,23.739,,,,,11.8
20022041,22041 (1999 XK192),N,N,0,21.644,,,,,11.7
20022043,22043 (1999 XW204),N,N,0,16.655,,,,,4.78
20022044,22044 (1999 XS206),N,N,0,20.654,,,,,5.82
20022046,22046 (1999 XU211),N,N,0,17.791,,,,,5.78
20022049,22049 (1999 XW257),N,N,0,19.101,,,,,11.7
20022050,22050 (1999 YV13),N,N,0,15.690,,,,,4.98
20022052,22052 (2000 AQ14),N,N,0,27.680,,,,,11.8
20022054,22054 (2000 AP21),N,N,0,34.000,,,,,11.9
20022055,22055 (2000 AS25),N,N,0,31.816,,,,,12.1
20022056,22056 (2000 AU31),N,N,0,24.775,,,,,11.7
20022058,22058 (2000 AA64),N,N,0,17.105,,,,,8.02
20022059,22059 (2000 AD75),N,N,0,25.376,,,,,11.8
20022070,22070 (2000 AN106),N,N,0,18.793,,,,,7.93
20022071,22071 (2000 AB107),N,N,0,18.354,,,,,5.68
20022086,22086 (2000 AG170),N,N,0,15.550,,,,,5.59
20022097,22097 (2000 BH4),N,N,0,24.72,,,,,5.64
20022149,22149 (2000 WD49),N,N,0,48.190,,,,,11.8
20022177,22177 Saotome (2000 XS38),N,N,0,22.097,,,,,5.64
20022180,22180 (2000 YZ),N,N,0,39.753,,,,,11.8
20022185,22185 Stiavnica (2000 YV28),N,N,0,20.568,,,,,5.72
20022203,22203 Prothoenor (6020 P-L),N,N,0,24.605,,,,,11.9
20022279,22279 (1984 DM),N,N,0,23.771,,,,,5.57
20022289,22289 (1988 XV1),N,N,0,16.726,,,,,5.52
20022401,22401 Egisto (1995 DP3),N,N,0,15.491,,,,,5.76
20022503,22503 Thalpius (1997 TB12),N,N,0,15.704,,,,,11.9
20022673,22673 (1998 QR38),N,N,0,16.664,,,,,5.56
20022714,22714 (1998 SR2),N,N,0,15.944,,,,,5.73
20022743,22743 (1998 TD18),N,N,0,15.358,,,,,5.6
20022754,22754 Olympus (1998 WJ8),N,N,0,21.999,,,,,5.54
20022805,22805 (1999 RR2),N,N,0,15.730,,,,,5.6
20022955,22955 (1999 TH251),N,N,0,16.492,,,,,4.63
20023030,23030 Jimkennedy (1999 XR7),N,N,0,19.881,,,,,5.09
20023075,23075 (1999 XV83),N,N,0,33.744,,,,,11.8
20023078,23078 (1999 XB95),N,N,0,17.685,,,,,5.67
20023099,23099 (1999 XA160),N,N,0,29.213,,,,,5.57
20023101,23101 (1999 XP164),N,N,0,18.216,,,,,5.18
20023106,23106 (1999 XM191),N,N,0,16.617,,,,,5.64
20023119,23119 (2000 AP33),N,N,0,32.954,,,,,12.1
20023123,23123 (2000 AU57),N,N,0,25.883,,,,,12.3
20023126,23126 (2000 AK95),N,N,0,23.411,,,,,12.1
20023129,23129 (2000 AO100),N,N,0,19.555,,,,,5.39
20023135,23135 Pheidas (2000 AN146),N,N,0,66.230,,,,,12.1
20023144,23144 (2000 AY182),N,N,0,19.007,,,,,12.1
20023152,23152 (2000 CS8),N,N,0,19.483,,,,,11.9
20023174,23174 (2000 HM40),N,N,0,23.540,,,,,7.84
20023186,23186 (2000 PO8),N,N,0,28.210,,,,,7.99
20023269,23269 (2000 YH62),N,N,0,24.114,,,,,11.9
20023285,23285 (2000 YH119),N,N,0,29.690,,,,,11.6
20023382,23382 Epistrophos (4536 T-2),N,N,0,23.995,,,,,12
20023405,23405 Nisyros (1973 SB1),N,N,0,15.032,,,,,7.93
20023408,23408 Beijingaoyun (1977 TU3),N,N,0,16.544,,,,,5.33
20023463,23463 (1989 TX11),N,N,0,26.310,,,,,11.8
20023480,23480 (1991 EL),N,N,0,27.621,,,,,11.9
20023544,23544 (1993 XW),N,N,0,19.006,,,,,5.6
20023549,23549 Epicles (1994 ES6),N,N,0,17.505,,,,,12.1
20023617,23617 Duna (1996 HM13),N,N,0,15.944,,,,,5.73
20023622,23622 (1996 RW29),N,N,0,21.258,,,,,11.6
20023624,23624 (1996 UX3),N,N,0,27.292,,,,,12
20023694,23694 (1997 KZ3),N,N,0,32.389,,,,,11.9
20023709,23709 (1997 TA28),N,N,0,20.368,,,,,11.7
20023710,23710 (1997 UJ),N,N,0,17.104,,,,,11.8
20023782,23782 (1998 QE12),N,N,0,16.811,,,,,6.31
20023918,23918 (1998 SH133),N,N,0,15.980,,,,,5.57
20023939,23939 (1998 TV33),N,N,0,24.482,,,,,11.5
20023947,23947 (1998 UH16),N,N,0,18.951,,,,,12
20023958,23958 (1998 VD30),N,N,0,46.001,,,,,11.9
20023963,23963 (1998 WY8),N,N,0,19.945,,,,,11.9
20023968,23968 (1998 XA13),N,N,0,31.358,,,,,12.1
20023970,23970 (1998 YP6),N,N,0,32.404,,,,,12.1
20023977,23977 (1999 GW6),N,N,0,16.19,,,,,4.28
20023987,23987 (1999 NB63),N,N,0,20.585,,,,,11.8
20024018,24018 (1999 RU134),N,N,0,24.206,,,,,12
20024022,24022 (1999 RA144),N,N,0,20.991,,,,,12.3
20024107,24107 (1999 VS19),N,N,0,15.523,,,,,5.59
20024127,24127 (1999 VZ52),N,N,0,24.026,,,,,5.71
20024178,24178 (1999 XL7),N,N,0,15.958,,,,,5.68
20024233,24233 (1999 XD94),N,N,0,22.641,,,,,12.2
20024244,24244 (1999 XY101),N,N,0,35.342,,,,,11.9
20024275,24275 (1999 XW167),N,N,0,28.389,,,,,11.6
20024279,24279 (1999 XR171),N,N,0,20.315,,,,,11.8
20024282,24282 (1999 XB179),N,N,0,18.576,,,,,5.8
20024312,24312 (1999 YO22),N,N,0,25.545,,,,,12
20024313,24313 (1999 YR27),N,N,0,34.591,,,,,12.1
20024340,24340 (2000 AP84),N,N,0,19.069,,,,,11.9
20024341,24341 (2000 AJ87),N,N,0,16.427,,,,,12.1
20024357,24357 (2000 AC115),N,N,0,21.845,,,,,12.3
20024362,24362 (2000 AR120),N,N,0,17.134,,,,,5.01
20024380,24380 Dorippe (2000 AA160),N,N,0,31.607,,,,,12.1
20024388,24388 (2000 AB175),N,N,0,20.400,,,,,5.3
20024390,24390 (2000 AD177),N,N,0,25.380,,,,,12
20024403,24403 (2000 AX193),N,N,0,29.392,,,,,12.1
20024412,24412 Ericpalmer (2000 AM243),N,N,0,19.054,,,,,5.59
20024420,24420 Thasos (2000 BU22),N,N,0,21.723,,,,,12.2
20024439,24439 Yanney (2000 EM144),N,N,0,15.574,,,,,5.87
20024440,24440 (2000 FB1),N,N,0,25.004,,,,,5.62
20024444,24444 (2000 OP32),N,N,0,23.619,,,,,11.7
20024446,24446 (2000 PR25),N,N,0,31.392,,,,,11.9
20024448,24448 (2000 QE42),N,N,0,25.907,,,,,11.7
20024449,24449 (2000 QL63),N,N,0,22.792,,,,,11.9
20024451,24451 (2000 QS104),N,N,0,40.666,,,,,12.1
20024452,24452 (2000 QU167),N,N,0,18.689,,,,,11.8
20024453,24453 (2000 QG173),N,N,0,27.932,,,,,11.7
20024454,24454 (2000 QF198),N,N,0,28.224,,,,,11.5
20024456,24456 (2000 RO25),N,N,0,20.613,,,,,11.9
20024458,24458 (2000 RP100),N,N,0,25.686,,,,,12
20024459,24459 (2000 RF103),N,N,0,28.326,,,,,12.1
20024467,24467 (2000 SS165),N,N,0,21.164,,,,,12
20024470,24470 (2000 SJ310),N,N,0,33.067,,,,,12
20024471,24471 (2000 SH313),N,N,0,29.125,,,,,12.2
20024472,24472 (2000 SY317),N,N,0,28.723,,,,,11.9
20024478,24478 (2000 WC145),N,N,0,19.439,,,,,5.54
20024485,24485 (2000 YL102),N,N,0,26.422,,,,,11.7
20024486,24486 (2000 YR102),N,N,0,33.157,,,,,11.8
20024501,24501 (2001 AN37),N,N,0,24.543,,,,,11.8
20024505,24505 (2001 BZ),N,N,0,31.888,,,,,12
20024506,24506 (2001 BS15),N,N,0,39.052,,,,,12.3
20024519,24519 (2001 CH),N,N,0,26.279,,,,,11.9
20024530,24530 (2001 CP18),N,N,0,25.883,,,,,11.7
20024531,24531 (2001 CE21),N,N,0,20.624,,,,,11.9
20024534,24534 (2001 CX27),N,N,0,29.913,,,,,11.9
20024537,24537 (2001 CB35),N,N,0,31.158,,,,,11.8
20024539,24539 (2001 DP5),N,N,0,15.471,,,,,12.2
20024561,24561 (4646 P-L),N,N,0,15.124,,,,,5.41
20024587,24587 Kapaneus (4613 T-2),N,N,0,25.738,,,,,11.8
20024638,24638 (1981 UC23),N,N,0,19.438,,,,,5.64
20024649,24649 Balaklava (1985 SG3),N,N,0,16.790,,,,,5.69
20024689,24689 (1990 OH1),N,N,0,17.072,,,,,5.57
20024701,24701 Elyu-Ene (1990 VY5),N,N,0,17.503,,,,,7.81
20024749,24749 Grebel (1992 SM17),N,N,0,18.239,,,,,5.72
20024866,24866 (1996 ER1),N,N,0,20.381,,,,,5.79
20024882,24882 (1996 RK30),N,N,0,19.116,,,,,11.8
20024963,24963 (1997 UB11),N,N,0,16.495,,,,,5.78
20025000,25000 Astrometria (1998 OW5),N,N,0,17.483,,,,,5.61
20025011,25011 (1998 PP1),N,N,0,17.133,,,,,5.83
20025263,25263 (1998 VM16),N,N,0,16.896,,,,,5.75
20025270,25270 (1998 VR27),N,N,0,17.100,,,,,5.57
20025303,25303 (1998 XE17),N,N,0,15.126,,,,,5.65
20025306,25306 (1998 XQ73),N,N,0,21.138,,,,,5.72
20025310,25310 (1998 XY92),N,N,0,15.306,,,,,4.94
20025312,25312 Asiapossenti (1998 YU6),N,N,0,18.194,,,,,5.77
20025344,25344 (1999 RN72),N,N,0,23.288,,,,,12.2
20025347,25347 (1999 RQ116),N,N,0,28.649,,,,,12
20025699,25699 (2000 AD127),N,N,0,18.572,,,,,5.37
20025700,25700 (2000 AA128),N,N,0,16.498,,,,,4.79
20025789,25789 (2000 CK53),N,N,0,16.656,,,,,5.66
20025791,25791 (2000 CM61),N,N,0,16.088,,,,,5.65
20025800,25800 Glukhovsky (2000 CG83),N,N,0,16.313,,,,,7.97
20025842,25842 (2000 EQ78),N,N,0,19.209,,,,,5.64
20025843,25843 (2000 EQ84),N,N,0,15.114,,,,,5.64
20025869,25869 Jacoby (2000 JP70),N,N,0,22.676,,,,,7.95
20025883,25883 (2000 RD88),N,N,0,29.842,,,,,11.7
20025895,25895 (2000 XN9),N,N,0,33.195,,,,,11.9
20025910,25910 (2001 BM50),N,N,0,24.636,,,,,11.9
20025911,25911 (2001 BC76),N,N,0,18.098,,,,,12
20025917,25917 (2001 DT6),N,N,0,17.359,,,,,5.61
20025937,25937 Malysz (2001 DY92),N,N,0,15.131,,,,,12.2
20025938,25938 Stoch (2001 DC102),N,N,0,15.430,,,,,11.7
20025977,25977 (2001 FG46),N,N,0,22.255,,,,,5.48
20025982,25982 (2001 FQ57),N,N,0,15.789,,,,,5.84
20026086,26086 (1981 UE23),N,N,0,19.399,,,,,5.77
20026325,26325 (1998 VD29),N,N,0,23.033,,,,,5.7
20026369,26369 (1999 CG62),N,N,0,24.286,,,,,5.04
20026382,26382 Charlieduke (1999 LT32),N,N,0,22.946,,,,,5.62
20026482,26482 (2000 AM203),N,N,0,21.987,,,,,5.82
20026568,26568 (2000 ET49),N,N,0,16.708,,,,,5.61
20026601,26601 (2000 FD1),N,N,0,24.609,,,,,12.1
20026610,26610 (2000 FK39),N,N,0,16.376,,,,,5.33
20026647,26647 (2000 LT),N,N,0,16.821,,,,,5.65
20026649,26649 (2000 ML6),N,N,0,15.935,,,,,5.69
20026705,26705 (2001 FL145),N,N,0,21.260,,,,,12
20026718,26718 (2001 HP5),N,N,0,23.298,,,,,5.73
20026722,26722 (2001 HK7),N,N,0,16.349,,,,,5.42
20026761,26761 Stromboli (2033 P-L),N,N,0,16.835,,,,,8
20026821,26821 Baehr (1988 FM1),N,N,0,15.555,,,,,5.27
20026997,26997 (1997 YJ5),N,N,0,15.329,,,,,6.12
20027000,27000 (1998 BO44),N,N,0,15.111,,,,,5.84
20027109,27109 (1998 VV32),N,N,0,19.988,,,,,5.6
20027189,27189 (1999 CF51),N,N,0,15.867,,,,,6.23
20027220,27220 (1999 FN25),N,N,0,15.381,,,,,5.58
20027223,27223 (1999 GC5),N,N,0,16.434,,,,,5.69
20027226,27226 (1999 GC17),N,N,0,22.724,,,,,5.77
20027321,27321 (2000 CR2),N,N,0,20.765,,,,,4.55
20027359,27359 (2000 DT106),N,N,0,19.647,,,,,6.11
20027360,27360 (2000 DH107),N,N,0,16.659,,,,,5.45
20027396,27396 Shuji (2000 EE101),N,N,0,23.853,,,,,5.71
20027418,27418 (2000 ET151),N,N,0,16.421,,,,,4.94
20027476,27476 (2000 GS85),N,N,0,15.508,,,,,5.54
20027477,27477 (2000 GT85),N,N,0,17.278,,,,,5.58
20027561,27561 (2000 KJ1),N,N,0,20.268,,,,,7.94
20027723,27723 (1990 QA),N,N,0,17.925,,,,,5.44
20027736,27736 Ekaterinburg (1990 SA6),N,N,0,16.788,,,,,5.58
20027920,27920 Noguchiujo (1996 VV8),N,N,0,16.445,,,,,5.66
20028005,28005 (1997 XC),N,N,0,15.157,,,,,5.36
20028016,28016 (1997 YV11),N,N,0,16.921,,,,,5.68
20028029,28029 (1998 DW9),N,N,0,15.659,,,,,6.33
20028041,28041 (1998 FQ87),N,N,0,15.822,,,,,5.79
20028079,28079 (1998 QY63),N,N,0,17.202,,,,,5.55
20028373,28373 (1999 HL3),N,N,0,16.766,,,,,5.63
20028385,28385 (1999 JX76),N,N,0,19.366,,,,,5.78
20028489,28489 (2000 CN58),N,N,0,16.511,,,,,5.68
20028490,28490 (2000 CQ58),N,N,0,15.019,,,,,5.46
20028546,28546 (2000 EE20),N,N,0,17.434,,,,,5.64
20028754,28754 (2000 HV1),N,N,0,15.266,,,,,4.97
20028861,28861 (2000 JF62),N,N,0,19.691,,,,,5.59
20028876,28876 (2000 KL31),N,N,0,15.680,,,,,5.73
20028904,28904 (2000 ML),N,N,0,16.424,,,,,5.73
20028918,28918 (2000 QF21),N,N,0,17.657,,,,,7.89
20028922,28922 (2000 QK132),N,N,0,19.171,,,,,5.5
20028938,28938 (2000 SR311),N,N,0,18.175,,,,,5.66
20028958,28958 Binns (2001 CQ42),N,N,0,21.577,,,,,12.2
20028959,28959 (2001 DL74),N,N,0,18.450,,,,,5.61
20028960,28960 (2001 DZ81),N,N,0,17.272,,,,,12.3
20028962,28962 (2001 FL117),N,N,0,16.557,,,,,5.5
20029080,29080 Astrocourier (1978 RK),N,N,0,17.775,,,,,5.6
20029196,29196 Dius (1990 YY),N,N,0,16.129,,,,,12
20029254,29254 (1993 FR1),N,N,0,15.411,,,,,5.71
20029314,29314 Eurydamas (1994 CR18),N,N,0,21.386,,,,,12.2
20029423,29423 (1997 AF22),N,N,0,16.548,,,,,5.7
20029426,29426 (1997 CH28),N,N,0,16.653,,,,,5.65
20029492,29492 (1997 WP2),N,N,0,16.198,,,,,4.26
20029517,29517 (1997 YQ10),N,N,0,15.222,,,,,5.02
20029538,29538 (1998 BN16),N,N,0,21.583,,,,,6.26
20029555,29555 MACEK (1998 DP),N,N,0,22.911,,,,,5.63
20029564,29564 (1998 ED6),N,N,0,27.139,,,,,5.45
20029588,29588 (1998 FM71),N,N,0,15.815,,,,,5.68
20029595,29595 (1998 HL14),N,N,0,20.748,,,,,5.69
20029603,29603 (1998 MO44),N,N,0,32.512,,,,,11.6
20029665,29665 (1998 WD24),N,N,0,20.967,,,,,4.86
20029719,29719 (1999 AF19),N,N,0,16.506,,,,,5.6
20029769,29769 (1999 CE28),N,N,0,23.635,,,,,4.38
20029865,29865 (1999 FL45),N,N,0,17.312,,,,,5.67
20029895,29895 Sarafaggi (1999 GP53),N,N,0,18.475,,,,,5.39
20029931,29931 (1999 JL44),N,N,0,19.911,,,,,5.66
20029936,29936 (1999 JD49),N,N,0,17.471,,,,,5.75
20029943,29943 (1999 JZ78),N,N,0,40.347,,,,,5.52
20029944,29944 (1999 JF80),N,N,0,16.246,,,,,7.84
20029945,29945 (1999 JU83),N,N,0,15.367,,,,,5.51
20029956,29956 (1999 JF91),N,N,0,15.059,,,,,5.72
20029976,29976 (1999 NE9),N,N,0,33.952,,,,,11.7
20029977,29977 (1999 NH11),N,N,0,33.098,,,,,11.9
20030020,30020 (2000 DZ5),N,N,0,21.625,,,,,12.2
20030102,30102 (2000 FC1),N,N,0,36.422,,,,,12.1
20030401,30401 (2000 KO47),N,N,0,15.282,,,,,5.74
20030472,30472 (2000 OM23),N,N,0,18.885,,,,,5.75
20030482,30482 (2000 OG45),N,N,0,23.801,,,,,5.69
20030497,30497 (2000 QH97),N,N,0,16.898,,,,,5.65
20030498,30498 (2000 QK100),N,N,0,22.172,,,,,12.1
20030499,30499 (2000 QE169),N,N,0,21.180,,,,,11.8
20030504,30504 (2000 RS80),N,N,0,29.232,,,,,11.9
20030505,30505 (2000 RW82),N,N,0,25.838,,,,,11.9
20030506,30506 (2000 RO85),N,N,0,34.356,,,,,11.6
20030508,30508 (2000 SZ130),N,N,0,16.258,,,,,11.6
20030510,30510 (2001 DM44),N,N,0,18.667,,,,,12.1
20030512,30512 (2001 HO8),N,N,0,17.612,,,,,7.56
20030529,30529 (2001 NE18),N,N,0,15.428,,,,,5.7
20030534,30534 Holler (2001 OA5),N,N,0,16.397,,,,,5.49
20030545,30545 (2001 OT35),N,N,0,22.164,,,,,5.69
20030588,30588 (2001 PC35),N,N,0,17.199,,,,,5.58
20030594,30594 (2001 QD30),N,N,0,15.868,,,,,5.68
20030656,30656 (3098 T-1),N,N,0,17.633,,,,,5.49
20030698,30698 Hippokoon (2299 T-3),N,N,0,18.293,,,,,11.8
20030704,30704 Phegeus (3250 T-3),N,N,0,27.002,,,,,12.1
20030705,30705 Idaios (3365 T-3),N,N,0,44.546,,,,,11.8
20030708,30708 Echepolos (4101 T-3),N,N,0,25.351,,,,,11.8
20030724,30724 Peterburgtrista (1978 SX2),N,N,0,20.694,,,,,5.66
20030768,30768 (1983 YK),N,N,0,18.289,,,,,5.85
20030791,30791 (1988 RY11),N,N,0,20.305,,,,,11.9
20030792,30792 (1988 RP12),N,N,0,18.407,,,,,11.9
20030793,30793 (1988 SJ3),N,N,0,19.257,,,,,11.9
20030807,30807 (1989 UQ5),N,N,0,20.670,,,,,11.9
20030942,30942 Helicaon (1994 CX13),N,N,0,32.544,,,,,11.9
20030955,30955 Weiser (1994 PG29),N,N,0,16.517,,,,,5.71
20031006,31006 (1995 XC),N,N,0,16.152,,,,,5.7
20031037,31037 Mydon (1996 HZ25),N,N,0,19.127,,,,,12
20031097,31097 Nucciomula (1997 JM11),N,N,0,15.253,,,,,7.87
20031340,31340 (1998 KW53),N,N,0,16.064,,,,,5.74
20031342,31342 (1998 MU31),N,N,0,47.396,,,,,11.9
20031344,31344 Agathon (1998 OM12),N,N,0,40.645,,,,,12.3
20031499,31499 (1999 CS64),N,N,0,15.267,,,,,5.58
20031539,31539 (1999 DQ1),N,N,0,20.775,,,,,5.77
20031733,31733 (1999 JP71),N,N,0,16.521,,,,,5.69
20031751,31751 (1999 JF85),N,N,0,15.198,,,,,5.64
20031762,31762 (1999 JB104),N,N,0,15.768,,,,,5.46
20031801,31801 (1999 LY26),N,N,0,18.046,,,,,5.82
20031806,31806 (1999 NE11),N,N,0,23.794,,,,,11.8
20031814,31814 (1999 RW70),N,N,0,18.140,,,,,12.3
20031817,31817 (1999 RK134),N,N,0,21.521,,,,,7.95
20031818,31818 (1999 RM135),N,N,0,19.502,,,,,5.8
20031819,31819 (1999 RS150),N,N,0,29.730,,,,,12.1
20031820,31820 (1999 RT186),N,N,0,16.585,,,,,12.2
20031821,31821 (1999 RK225),N,N,0,19.787,,,,,12
20031822,31822 (1999 SY4),N,N,0,22.488,,,,,6.3
20031835,31835 (2000 BK16),N,N,0,26.904,,,,,11.6
20032125,32125 (2000 LZ11),N,N,0,16.506,,,,,5.7
20032162,32162 (2000 MV5),N,N,0,15.031,,,,,4.86
20032240,32240 (2000 OK39),N,N,0,19.286,,,,,5.85
20032244,32244 (2000 OK43),N,N,0,15.282,,,,,5.67
20032253,32253 (2000 OP51),N,N,0,26.399,,,,,5.7
20032254,32254 (2000 OR51),N,N,0,16.754,,,,,5.76
20032339,32339 (2000 QA88),N,N,0,27.968,,,,,11.9
20032356,32356 (2000 QM124),N,N,0,15.348,,,,,11.9
20032370,32370 (2000 QY151),N,N,0,18.493,,,,,11.8
20032395,32395 (2000 QV213),N,N,0,18.206,,,,,7.96
20032397,32397 (2000 QL214),N,N,0,30.763,,,,,12
20032420,32420 (2000 RS40),N,N,0,19.853,,,,,12.3
20032434,32434 (2000 RW96),N,N,0,21.082,,,,,11.8
20032435,32435 (2000 RZ96),N,N,0,30.829,,,,,11.9
20032437,32437 (2000 RR97),N,N,0,28.865,,,,,11.8
20032440,32440 (2000 RC100),N,N,0,29.252,,,,,11.8
20032442,32442 Heejaelee (2000 RS100),N,N,0,15.745,,,,,5.56
20032451,32451 (2000 SP25),N,N,0,26.879,,,,,11.9
20032460,32460 (2000 SY92),N,N,0,19.528,,,,,7.87
20032464,32464 (2000 SB132),N,N,0,30.260,,,,,12
20032467,32467 (2000 SL174),N,N,0,20.142,,,,,12
20032471,32471 (2000 SK205),N,N,0,15.398,,,,,12.3
20032475,32475 (2000 SD234),N,N,0,38.365,,,,,11.9
20032478,32478 (2000 SV289),N,N,0,20.757,,,,,11.9
20032480,32480 (2000 SG348),N,N,0,29.583,,,,,12
20032482,32482 (2000 ST354),N,N,0,27.868,,,,,11.7
20032496,32496 (2000 WX182),N,N,0,48.017,,,,,12.1
20032498,32498 (2000 XX37),N,N,0,21.610,,,,,11.8
20032499,32499 (2000 YS11),N,N,0,38.923,,,,,11.7
20032501,32501 (2000 YV135),N,N,0,35.619,,,,,11.9
20032528,32528 (2001 OZ105),N,N,0,17.798,,,,,5.6
20032536,32536 (2001 PD41),N,N,0,21.065,,,,,5.51
20032578,32578 (2001 QY88),N,N,0,16.863,,,,,5.4
20032615,32615 (2001 QU277),N,N,0,36.180,,,,,11.7
20032704,32704 (2140 T-2),N,N,0,16.652,,,,,5.46
20032720,32720 Simoeisios (2131 T-3),N,N,0,21.130,,,,,11.8
20032811,32811 Apisaon (1990 TP12),N,N,0,28.249,,,,,12.1
20032999,32999 (1997 CY27),N,N,0,15.722,,,,,4.83
20033008,33008 (1997 EU17),N,N,0,15.664,,,,,5.87
20033017,33017 Wronski (1997 GM41),N,N,0,16.875,,,,,5.61
20033074,33074 (1997 WP21),N,N,0,17.540,,,,,5.66
20033290,33290 Carloszuluaga (1998 KZ7),N,N,0,15.467,,,,,5.59
20033292,33292 (1998 KT26),N,N,0,18.079,,,,,5.77
20033323,33323 Lucaspaganini (1998 QN53),N,N,0,15.888,,,,,5.48
20033743,33743 (1999 NC55),N,N,0,21.578,,,,,5.68
20033748,33748 Davegault (1999 PP4),N,N,0,15.921,,,,,5.67
20033753,33753 (1999 RW42),N,N,0,16.302,,,,,7.91
20033776,33776 (1999 RB158),N,N,0,18.300,,,,,5.63
20033794,33794 (1999 TR2),N,N,0,19.605,,,,,5.61
20033800,33800 Gross (1999 VB7),N,N,0,23.088,,,,,5.74
20033818,33818 (2000 AK97),N,N,0,15.292,,,,,5.62
20033830,33830 (2000 EC93),N,N,0,17.670,,,,,5.82
20033903,33903 Youssefmoulane (2000 KH68),N,N,0,18.302,,,,,4.59
20033997,33997 (2000 OK3),N,N,0,20.109,,,,,5.68
20034119,34119 (2000 PY27),N,N,0,19.880,,,,,5.66
20034210,34210 (2000 QV67),N,N,0,15.343,,,,,5.56
20034298,34298 (2000 QH159),N,N,0,17.249,,,,,11.7
20034440,34440 (2000 SV46),N,N,0,17.335,,,,,5.58
20034521,34521 (2000 SA191),N,N,0,28.921,,,,,11.5
20034532,34532 (2000 SO213),N,N,0,16.254,,,,,5.56
20034553,34553 (2000 SV246),N,N,0,23.459,,,,,12.1
20034562,34562 (2000 SW287),N,N,0,15.424,,,,,5.37
20034642,34642 (2000 WN2),N,N,0,33.306,,,,,11.9
20034668,34668 (2000 XW39),N,N,0,18.633,,,,,5.68
20034669,34669 (2000 YO5),N,N,0,16.160,,,,,5.33
20034674,34674 (2000 YE78),N,N,0,16.362,,,,,5.52
20034726,34726 (2001 QA25),N,N,0,18.144,,,,,5.7
20034746,34746 Thoon (2001 QE91),N,N,0,61.684,,,,,11.7
20034777,34777 (2001 RH),N,N,0,15.636,,,,,4.85
20034785,34785 (2001 RG87),N,N,0,29.077,,,,,11.6
20034835,34835 (2001 SZ249),N,N,0,15.676,,,,,12.2
20035183,35183 (1993 UY2),N,N,0,15.550,,,,,5.63
20035276,35276 (1996 RS25),N,N,0,25.296,,,,,11.7
20035336,35336 (1997 FO2),N,N,0,15.582,,,,,5.49
20035363,35363 (1997 TV28),N,N,0,18.944,,,,,11.8
20035534,35534 Clementfeller (1998 FW73),N,N,0,16.842,,,,,5.6
20035627,35627 (1998 KW9),N,N,0,15.147,,,,,5.57
20035656,35656 (1998 OZ12),N,N,0,18.831,,,,,5.52
20035673,35673 (1998 VQ15),N,N,0,34.836,,,,,11.5
20036026,36026 (1999 NZ52),N,N,0,15.351,,,,,5.58
20036156,36156 (1999 RQ206),N,N,0,18.331,,,,,5.78
20036227,36227 (1999 UR5),N,N,0,15.037,,,,,5.75
20036237,36237 (1999 VX11),N,N,0,19.500,,,,,4.92
20036259,36259 (1999 XM74),N,N,0,24.562,,,,,11.9
20036267,36267 (1999 XB211),N,N,0,39.393,,,,,11.8
20036274,36274 (2000 AV107),N,N,0,18.379,,,,,7.95
20036279,36279 (2000 BQ5),N,N,0,30.752,,,,,12.2
20036289,36289 (2000 FP11),N,N,0,21.060,,,,,5.67
20036587,36587 (2000 QM128),N,N,0,17.658,,,,,5.23
20036624,36624 (2000 QA157),N,N,0,32.117,,,,,11.7
20036735,36735 (2000 RF55),N,N,0,18.396,,,,,5.46
