"spkid","full_name","neo","pha","sats","diameter","GM","BV","UB","IR","per_y"
20015663," 15663 Periphas (4168 T-2)",N,N,0,36.200,,,,,11.9
20015671," 15671 Suzannedebarbat (1977 EP6)",N,N,0,16.854,,,,,7.9
20015712," 15712 (1989 RN2)",N,N,0,16.99,,,,,5.69
20015732," 15732 Vitusbering (1990 VZ5)",N,N,0,15.322,,,,,5.66
20015752," 15752 Eluard (1992 BD2)",N,N,0,15.420,,,,,5.59
20015811," 15811 Nusslein-Volhard (1994 ND1)",N,N,0,15.520,,,,,5.74
20015848," 15848 (1995 YJ4)",N,N,0,18.044,,,,,5.58
20015913," 15913 Telemachus (1997 TZ27)",N,N,0,16.669,,,,,11.8
20015951," 15951 (1998 BB2)",N,N,0,16.329,,,,,5.56
20015974," 15974 (1998 FL103)",N,N,0,15.510,,,,,5.32
20015977," 15977 (1998 MA11)",N,N,0,43.530,,,,,11.8
20016015," 16015 Snell (1999 CK47)",N,N,0,15.65,,,,,5.58
20016018," 16018 (1999 CJ67)",N,N,0,20.892,,,,,4.06
20016029," 16029 (1999 DQ6)",N,N,0,20.707,,,,,5.58
20016035," 16035 Sasandford (1999 FX32)",N,N,0,21.532,,,,,4.65
20016054," 16054 (1999 JP55)",N,N,0,15.467,,,,,5.6
20016070," 16070 Charops (1999 RB101)",N,N,0,63.191,,,,,11.7
20016099," 16099 (1999 VQ24)",N,N,0,36.774,,,,,11.8
20016133," 16133 (1999 XC100)",N,N,0,25.982,,,,,5.47
20016152," 16152 (1999 YN12)",N,N,0,16.177,,,,,11.7
20016156," 16156 (2000 AP39)",N,N,0,16.880,,,,,5.62
20016159," 16159 (2000 AK62)",N,N,0,15.076,,,,,5.56
20016194," 16194 Roderick (2000 AJ231)",N,N,0,19.461,,,,,5.63
20016213," 16213 (2000 CG85)",N,N,0,20.131,,,,,5.83
20016216," 16216 (2000 DR4)",N,N,0,15.275,,,,,4.37
20016232," 16232 Chijagerbs (2000 ED152)",N,N,0,15.291,,,,,7.87
20016257," 16257 (2000 JY6)",N,N,0,18.468,,,,,4.62
20016272," 16272 (2000 JS55)",N,N,0,16.063,,,,,5.48
20016368," 16368 Citta di Alba (1981 DF)",N,N,0,17.203,,,,,5.63
20016428," 16428 (1988 RD12)",N,N,0,22.468,,,,,11.9
20016433," 16433 (1988 VX2)",N,N,0,15.816,,,,,5.61
20016445," 16445 Klimt (1989 GN3)",N,N,0,19.503,,,,,5.67
20016449," 16449 Kigoyama (1989 SO)",N,N,0,16.186,,,,,5.67
20016454," 16454 (1989 TT2)",N,N,0,15.725,,,,,5.49
20016461," 16461 (1990 BO)",N,N,0,27.713,,,,,5.69
20016467," 16467 (1990 FD3)",N,N,0,21.886,,,,,5.57
20016489," 16489 (1990 SG)",N,N,0,15.540,,,,,5.68
20016546," 16546 (1991 RP5)",N,N,0,18.948,,,,,5.73
20016560," 16560 Daitor (1991 VZ5)",N,N,0,43.861,,,,,11.4
20016563," 16563 Ob (1992 BF2)",N,N,0,15.519,,,,,5.55
20016565," 16565 (1992 CZ1)",N,N,0,15.829,,,,,5.6
20016583," 16583 Oersted (1992 OH2)",N,N,0,22.102,,,,,5.8
20016667," 16667 (1993 XM1)",N,N,0,35.390,,,,,11.8
20016671," 16671 Tago (1994 AF3)",N,N,0,19.624,,,,,5.31
20016712," 16712 (1995 SW29)",N,N,0,16.853,,,,,5.57
20016785," 16785 (1997 AL1)",N,N,0,31.056,,,,,5.61
20016786," 16786 (1997 AT1)",N,N,0,24.595,,,,,5.66
20016843," 16843 (1997 XX3)",N,N,0,16.659,,,,,7.84
20016885," 16885 (1998 BX25)",N,N,0,15.548,,,,,4.91
20016927," 16927 (1998 FX68)",N,N,0,22.595,,,,,7.92
20016941," 16941 (1998 GR7)",N,N,0,19.140,,,,,4.53
20016942," 16942 (1998 HA34)",N,N,0,17.639,,,,,5.72
20016953," 16953 Besicovitch (1998 KE5)",N,N,0,17.093,,,,,5.58
20016956," 16956 (1998 MQ11)",N,N,0,38.583,,,,,11.9
20016970," 16970 (1998 VV2)",N,N,0,25.310,,,,,7.89
20016974," 16974 Iphthime (1998 WR21)",N,N,1,57.341,,,,,11.8
20017109," 17109 (1999 JF52)",N,N,0,27.04,,,,,4.61
20017117," 17117 (1999 JL58)",N,N,0,15.188,,,,,5.48
20017137," 17137 (1999 JK84)",N,N,0,15.099,,,,,5.68
20017156," 17156 Kennethseitz (1999 KS3)",N,N,0,16.131,,,,,5.73
20017161," 17161 (1999 LQ13)",N,N,0,16.454,,,,,6.12
20017164," 17164 (1999 LP24)",N,N,0,18.111,,,,,5.57
20017171," 17171 (1999 NB38)",N,N,0,40.946,,,,,11.7
20017172," 17172 (1999 NZ41)",N,N,0,34.482,,,,,11.9
20017175," 17175 (1999 SS3)",N,N,0,18.207,,,,,5.65
20017213," 17213 (2000 AF186)",N,N,0,16.223,,,,,4.96
20017230," 17230 (2000 CX116)",N,N,0,16.605,,,,,5.62
20017252," 17252 (2000 GJ127)",N,N,0,25.232,,,,,5.53
20017254," 17254 (2000 GG137)",N,N,0,15.872,,,,,5.61
20017264," 17264 (2000 JM66)",N,N,0,15.758,,,,,5.74
20017276," 17276 (2000 LU22)",N,N,0,17.990,,,,,5.61
20017283," 17283 Ustinov (2000 MB1)",N,N,0,17.762,,,,,5.71
20017297," 17297 (3560 P-L)",N,N,0,29.731,,,,,5.65
20017305," 17305 Caniff (4652 P-L)",N,N,0,25.368,,,,,8
20017314," 17314 Aisakos (1024 T-1)",N,N,0,35.761,,,,,11.7
20017351," 17351 Pheidippos (1973 SV)",N,N,0,28.749,,,,,11.7
20017365," 17365 Thymbraeus (1978 VF11)",N,N,0,44.904,,,,,12.1
20017370," 17370 (1980 CJ)",N,N,0,15.210,,,,,5.57
20017414," 17414 (1988 RN10)",N,N,0,21.627,,,,,11.7
20017415," 17415 (1988 RO10)",N,N,0,17.665,,,,,11.7
20017416," 17416 (1988 RR10)",N,N,0,18.407,,,,,11.6
20017417," 17417 (1988 RY10)",N,N,0,27.569,,,,,11.7
20017418," 17418 (1988 RT12)",N,N,0,15.806,,,,,11.8
20017419," 17419 (1988 RH13)",N,N,0,33.138,,,,,12
20017420," 17420 (1988 RL13)",N,N,0,18.361,,,,,11.8
20017421," 17421 (1988 SW1)",N,N,0,23.785,,,,,11.7
20017424," 17424 (1988 SP2)",N,N,0,17.964,,,,,11.9
20017428," 17428 Charleroi (1989 DL)",N,N,0,30.297,,,,,7.8
20017442," 17442 (1989 UO5)",N,N,0,23.374,,,,,12
20017445," 17445 Avatcha (1989 YC5)",N,N,0,20.495,,,,,5.61
20017492," 17492 Hippasos (1991 XG1)",N,N,0,53.975,,,,,11.8
20017567," 17567 Hoshinoyakata (1994 GP)",N,N,0,17.125,,,,,4.65
20017571," 17571 (1994 PV)",N,N,0,15.122,,,,,5.51
20017587," 17587 (1995 BD)",N,N,0,18.589,,,,,6.26
20017626," 17626 (1996 AG2)",N,N,0,17.960,,,,,5.63
20017669," 17669 (1996 XF6)",N,N,0,17.639,,,,,5.67
20017683," 17683 Kanagawa (1997 AR16)",N,N,0,16.818,,,,,5.15
20017773," 17773 (1998 EX13)",N,N,0,15.473,,,,,5.38
20017786," 17786 (1998 FL36)",N,N,0,15.609,,,,,4.57
20017802," 17802 (1998 FA71)",N,N,0,15.627,,,,,5.63
20017809," 17809 (1998 FR78)",N,N,0,16.278,,,,,5.77
20017839," 17839 (1998 HN95)",N,N,0,20.575,,,,,5.35
20017840," 17840 (1998 HG96)",N,N,0,17.737,,,,,5.84
20017849," 17849 (1998 HL134)",N,N,0,15.906,,,,,5.56
20017861," 17861 (1998 KN24)",N,N,0,16.901,,,,,5.74
20017866," 17866 (1998 KV45)",N,N,0,15.150,,,,,4.94
20017867," 17867 (1998 KD46)",N,N,0,19.388,,,,,7.91
20017868," 17868 (1998 KW46)",N,N,0,15.278,,,,,5.45
20017871," 17871 (1998 RD58)",N,N,0,23.532,,,,,6.61
20017874," 17874 (1998 YM3)",N,N,0,17.399,,,,,12
20017973," 17973 (1999 JP51)",N,N,0,22.922,,,,,4.67
20018036," 18036 (1999 ND26)",N,N,0,16.545,,,,,7.9
20018037," 18037 (1999 NA38)",N,N,0,24.424,,,,,12
20018041," 18041 (1999 RX13)",N,N,0,15.123,,,,,5.84
20018045," 18045 (1999 RR100)",N,N,0,16.792,,,,,5.7
20018046," 18046 (1999 RN116)",N,N,0,42.736,,,,,11.9
20018052," 18052 (1999 RV199)",N,N,0,20.311,,,,,5.79
20018053," 18053 (1999 RU208)",N,N,0,18.28,,,,,4.93
20018054," 18054 (1999 SW7)",N,N,0,36.222,,,,,12
20018060," 18060 Zarex (1999 XJ156)",N,N,0,36.431,,,,,11.6
20018062," 18062 (1999 XY187)",N,N,0,30.334,,,,,11.7
20018063," 18063 (1999 XW211)",N,N,0,31.122,,,,,11.7
20018071," 18071 (2000 BA27)",N,N,0,22.183,,,,,12.2
20018134," 18134 (2000 OS14)",N,N,0,18.557,,,,,5.64
20018137," 18137 (2000 OU30)",N,N,0,33.664,,,,,11.5
20018148," 18148 Bellier (2000 OZ57)",N,N,0,15.127,,,,,5.59
20018150," 18150 Lopez-Moreno (2000 OC60)",N,N,0,21.467,,,,,6.38
20018153," 18153 (2000 OC61)",N,N,0,17.427,,,,,5.5
20018169," 18169 Amaldi (2000 QF)",N,N,0,23.311,,,,,5.61
20018219," 18219 (6260 P-L)",N,N,0,22.669,,,,,5.69
20018228," 18228 Hyperenor (3163 T-1)",N,N,0,23.245,,,,,12.1
20018263," 18263 Anchialos (5167 T-2)",N,N,0,21.331,,,,,11.9
20018268," 18268 Dardanos (2140 T-3)",N,N,0,20.352,,,,,11.7
20018278," 18278 Dymas (4035 T-3)",N,N,0,28.885,,,,,11.8
20018282," 18282 Ilos (4369 T-3)",N,N,0,15.422,,,,,12
20018285," 18285 Vladplatonov (1972 GJ)",N,N,0,16.250,,,,,4.36
20018331," 18331 (1987 DQ6)",N,N,0,27.533,,,,,5.47
20018365," 18365 Shimomoto (1990 WN5)",N,N,0,15.400,,,,,5.23
20018399," 18399 Tentoumushi (1992 WK1)",N,N,0,22.987,,,,,5.6
20018483," 18483 (1995 YY2)",N,N,0,15.117,,,,,5.55
20018488," 18488 (1996 AY3)",N,N,0,24.637,,,,,5.66
20018493," 18493 Demoleon (1996 HV9)",N,N,0,33.474,,,,,12.1
20018560," 18560 Coxeter (1997 EO7)",N,N,0,18.465,,,,,5.56
20018568," 18568 Thuillot (1997 TL2)",N,N,0,16.575,,,,,5.55
20018732," 18732 (1998 KP19)",N,N,0,15.835,,,,,5.89
20018743," 18743 (1998 YD5)",N,N,0,16.598,,,,,5.75
20018827," 18827 (1999 NA26)",N,N,0,20.607,,,,,5.34
20018848," 18848 (1999 RH41)",N,N,0,16.596,,,,,4.65
20018895," 18895 (2000 GJ108)",N,N,0,22.297,,,,,5.75
20018940," 18940 (2000 QV49)",N,N,0,21.423,,,,,12
20018958," 18958 (2000 QL128)",N,N,0,15.139,,,,,6.26
20018963," 18963 (2000 QB141)",N,N,0,15.511,,,,,4.66
20018971," 18971 (2000 QY177)",N,N,0,24.839,,,,,11.9
20018984," 18984 Olathe (2000 RA8)",N,N,0,17.629,,,,,5.86
20018996," 18996 Torasan (2000 RR53)",N,N,0,22.734,,,,,5.75
20019018," 19018 (2000 RL100)",N,N,0,32.111,,,,,11.9
20019020," 19020 (2000 SC6)",N,N,0,42.613,,,,,11.9
20019028," 19028 (2000 SC165)",N,N,0,20.600,,,,,5.54
20019078," 19078 (5187 T-3)",N,N,0,15.806,,,,,5.6
20019513," 19513 (1998 QN7)",N,N,0,16.207,,,,,6.22
20019565," 19565 (1999 KF4)",N,N,0,17.066,,,,,5.39
20019590," 19590 (1999 NG18)",N,N,0,15.953,,,,,5.84
20019615," 19615 (1999 OB3)",N,N,0,21.986,,,,,5.16
20019634," 19634 (1999 RG45)",N,N,0,17.847,,,,,5.63
20019646," 19646 (1999 RF102)",N,N,0,22.716,,,,,5.26
20019690," 19690 (1999 RD212)",N,N,0,16.723,,,,,5.64
20019694," 19694 Dunkelman (1999 RX230)",N,N,0,15.320,,,,,6.7
20019706," 19706 (1999 TU11)",N,N,0,16.725,,,,,5.63
20019712," 19712 (1999 TL220)",N,N,0,15.680,,,,,5.59
20019725," 19725 (1999 WT4)",N,N,0,31.668,,,,,11.6
20019737," 19737 (2000 AQ51)",N,N,0,47.698,,,,,5.39
20019748," 19748 (2000 BD5)",N,N,0,19.261,,,,,5.72
20019752," 19752 (2000 CH67)",N,N,0,23.357,,,,,8
20019844," 19844 (2000 ST317)",N,N,0,37.972,,,,,11.8
20019852," 19852 Jamesalbers (2000 TT58)",N,N,0,15.037,,,,,5.69
20019910," 19910 (5078 T-3)",N,N,0,16.163,,,,,5.47
20019911," 19911 Rigaux (1933 FK)",N,N,0,18.341,,,,,5.32
20019913," 19913 Aigyptios (1973 SU1)",N,N,0,24.996,,,,,11.5
20020001," 20001 Marinakoren (1991 CM)",N,N,0,22.717,,,,,5.49
20020038," 20038 Arasaki (1992 UN5)",N,N,0,23.979,,,,,7.98
20020097," 20097 (1994 UL2)",N,N,0,20.010,,,,,5.64
20020098," 20098 Shibatagenji (1994 WC2)",N,N,0,18.003,,,,,4.63
20020099," 20099 (1994 WB3)",N,N,0,15.03,,,,,5.51
20020101," 20101 (1994 XM2)",N,N,0,19.459,,,,,5.56
20020144," 20144 (1996 RA33)",N,N,0,27.467,,,,,11.8
20020210," 20210 (1997 GQ7)",N,N,0,19.704,,,,,4.62
20020395," 20395 (1998 MY29)",N,N,0,16.265,,,,,4.84
20020424," 20424 (1998 VF30)",N,N,0,45.804,,,,,11.9
20020427," 20427 Hjalmar (1998 VX44)",N,N,0,17.924,,,,,5.56
20020428," 20428 (1998 WG20)",N,N,0,27.176,,,,,11.8
20020523," 20523 (1999 RZ41)",N,N,0,18.286,,,,,5.66
20020543," 20543 (1999 RZ98)",N,N,0,18.073,,,,,5.77
20020569," 20569 (1999 RP132)",N,N,0,17.297,,,,,5.67
20020602," 20602 (1999 RC198)",N,N,0,23.684,,,,,5.58
20020617," 20617 (1999 SA7)",N,N,0,17.496,,,,,5.81
20020628," 20628 (1999 TS40)",N,N,0,17.936,,,,,8.04
20020635," 20635 (1999 TV96)",N,N,0,23.612,,,,,5.77
20020664," 20664 Senec (1999 UV4)",N,N,0,15.156,,,,,6.48
20020676," 20676 (1999 VA7)",N,N,0,17.570,,,,,5.78
20020679," 20679 (1999 VU9)",N,N,0,17.101,,,,,5.79
20020707," 20707 (1999 WW4)",N,N,0,24.46,,,,,5.64
20020713," 20713 (1999 XA32)",N,N,0,20.690,,,,,5.57
20020716," 20716 (1999 XG91)",N,N,0,26.367,,,,,12
20020718," 20718 (1999 XZ97)",N,N,0,23.030,,,,,6.38
20020720," 20720 (1999 XP101)",N,N,0,34.120,,,,,12.1
20020729," 20729 (1999 XS143)",N,N,0,50.961,,,,,11.9
20020734," 20734 (1999 XA169)",N,N,0,23.992,,,,,5.44
20020739," 20739 (1999 XM193)",N,N,0,27.043,,,,,11.9
20020743," 20743 (2000 AR6)",N,N,0,20.546,,,,,5.81
20020755," 20755 (2000 BX6)",N,N,0,15.382,,,,,5.54
20020762," 20762 (2000 EE36)",N,N,0,24.079,,,,,5.56
20020898," 20898 Fountainhills (2000 WE147)",N,N,0,37.31,,,,,8.87
20020995," 20995 (1985 VY)",N,N,0,26.203,,,,,11.5
20021018," 21018 (1988 VV1)",N,N,0,15.082,,,,,4.99
20021047," 21047 Hodierna (1990 SE5)",N,N,0,16.029,,,,,7.92
20021062," 21062 Iasky (1991 JW1)",N,N,0,19.034,,,,,5.31
20021065," 21065 Jamesmelka (1991 NM)",N,N,0,15.452,,,,,5.56
20021128," 21128 Chapuis (1993 BJ5)",N,N,0,18.388,,,,,7.87
20021161," 21161 Yamashitaharuo (1993 TR1)",N,N,0,18.980,,,,,5.64
20021164," 21164 (1993 UZ7)",N,N,0,16.587,,,,,5.65
20021224," 21224 (1995 DM6)",N,N,0,20.138,,,,,5.62
20021271," 21271 (1996 RF33)",N,N,0,21.115,,,,,11.7
20021284," 21284 Pandion (1996 TC51)",N,N,0,28.550,,,,,11.9
20021370," 21370 (1997 TB28)",N,N,0,29.196,,,,,11.9
20021542," 21542 Kennajeannet (1998 QA22)",N,N,0,15.278,,,,,5.66
20021554," 21554 Leechaohsi (1998 QR69)",N,N,0,15.196,,,,,5.53
20021555," 21555 Levary (1998 QF70)",N,N,0,18.887,,,,,5.71
20021564," 21564 Widmanstatten (1998 QQ101)",N,N,0,18.289,,,,,5.45
20021570," 21570 Muralidhar (1998 RK33)",N,N,0,17.78,,,,,4.18
20021578," 21578 (1998 SN27)",N,N,0,17.247,,,,,4.32
20021583," 21583 Caropietsch (1998 SQ108)",N,N,0,18.108,,,,,5.61
20021586," 21586 Pourkaviani (1998 SU129)",N,N,0,17.113,,,,,5.45
20021587," 21587 Christopynn (1998 SE132)",N,N,0,20.509,,,,,4.81
20021593," 21593 (1998 VL27)",N,N,0,21.922,,,,,11.5
20021595," 21595 (1998 WJ5)",N,N,0,35.178,,,,,11.9
20021599," 21599 (1998 WA15)",N,N,0,28.312,,,,,11.9
20021601," 21601 (1998 XO89)",N,N,0,54.909,,,,,12
20021602," 21602 Ialmenus (1998 YW1)",N,N,0,16.353,,,,,11.9
20021766," 21766 (1999 RW208)",N,N,0,18.031,,,,,4.47
20021867," 21867 (1999 TQ251)",N,N,0,15.436,,,,,6.21
20021900," 21900 Orus (1999 VQ10)",N,N,0,50.810,,,,,11.6
20021930," 21930 (1999 VP61)",N,N,0,18.161,,,,,7.88
20021967," 21967 (1999 WS9)",N,N,0,19.650,,,,,4.39
20022008," 22008 (1999 XM71)",N,N,0,24.879,,,,,11.7
20022009," 22009 (1999 XK77)",N,N,0,21.915,,,,,11.9
20022014," 22014 (1999 XQ96)",N,N,0,39.487,,,,,11.7
20022035," 22035 (1999 XR170)",N,N,0,23.739,,,,,11.8
20022041," 22041 (1999 XK192)",N,N,0,21.644,,,,,11.7
20022043," 22043 (1999 XW204)",N,N,0,16.655,,,,,4.78
20022044," 22044 (1999 XS206)",N,N,0,20.654,,,,,5.82
20022046," 22046 (1999 XU211)",N,N,0,17.791,,,,,5.78
20022049," 22049 (1999 XW257)",N,N,0,19.101,,,,,11.7
20022050," 22050 (1999 YV13)",N,N,0,15.690,,,,,4.98
20022052," 22052 (2000 AQ14)",N,N,0,27.680,,,,,11.8
20022054," 22054 (2000 AP21)",N,N,0,34.000,,,,,11.9
20022055," 22055 (2000 AS25)",N,N,0,31.816,,,,,12.1
20022056," 22056 (2000 AU31)",N,N,0,24.775,,,,,11.7
20022058," 22058 (2000 AA64)",N,N,0,17.105,,,,,8.02
20022059," 22059 (2000 AD75)",N,N,0,25.376,,,,,11.8
20022070," 22070 (2000 AN106)",N,N,0,18.793,,,,,7.93
20022071," 22071 (2000 AB107)",N,N,0,18.354,,,,,5.68
20022086," 22086 (2000 AG170)",N,N,0,15.550,,,,,5.59
20022097," 22097 (2000 BH4)",N,N,0,24.72,,,,,5.64
20022149," 22149 (2000 WD49)",N,N,0,48.190,,,,,11.8
20022177," 22177 Saotome (2000 XS38)",N,N,0,22.097,,,,,5.64
20022180," 22180 (2000 YZ)",N,N,0,39.753,,,,,11.8
20022185," 22185 Stiavnica (2000 YV28)",N,N,0,20.568,,,,,5.72
20022203," 22203 Prothoenor (6020 P-L)",N,N,0,24.605,,,,,11.9
20022279," 22279 (1984 DM)",N,N,0,23.771,,,,,5.57
20022289," 22289 (1988 XV1)",N,N,0,16.726,,,,,5.52
20022401," 22401 Egisto (1995 DP3)",N,N,0,15.491,,,,,5.76
20022503," 22503 Thalpius (1997 TB12)",N,N,0,15.704,,,,,11.9
20022673," 22673 (1998 QR38)",N,N,0,16.664,,,,,5.56
20022714," 22714 (1998 SR2)",N,N,0,15.944,,,,,5.73
20022743," 22743 (1998 TD18)",N,N,0,15.358,,,,,5.6
20022754," 22754 Olympus (1998 WJ8)",N,N,0,21.999,,,,,5.54
20022805," 22805 (1999 RR2)",N,N,0,15.730,,,,,5.6
20022955," 22955 (1999 TH251)",N,N,0,16.492,,,,,4.63
20023030," 23030 Jimkennedy (1999 XR7)",N,N,0,19.881,,,,,5.09
20023075," 23075 (1999 XV83)",N,N,0,33.744,,,,,11.8
20023078," 23078 (1999 XB95)",N,N,0,17.685,,,,,5.67
20023099," 23099 (1999 XA160)",N,N,0,29.213,,,,,5.57
20023101," 23101 (1999 XP164)",N,N,0,18.216,,,,,5.18
20023106," 23106 (1999 XM191)",N,N,0,16.617,,,,,5.64
20023119," 23119 (2000 AP33)",N,N,0,32.954,,,,,12.1
20023123," 23123 (2000 AU57)",N,N,0,25.883,,,,,12.3
20023126," 23126 (2000 AK95)",N,N,0,23.411,,,,,12.1
20023129," 23129 (2000 AO100)",N,N,0,19.555,,,,,5.39
20023135," 23135 Pheidas (2000 AN146)",N,N,0,66.230,,,,,12.1
20023144," 23144 (2000 AY182)",N,N,0,19.007,,,,,12.1
20023152," 23152 (2000 CS8)",N,N,0,19.483,,,,,11.9
20023174," 23174 (2000 HM40)",N,N,0,23.540,,,,,7.84
20023186," 23186 (2000 PO8)",N,N,0,28.210,,,,,7.99
20023269," 23269 (2000 YH62)",N,N,0,24.114,,,,,11.9
20023285," 23285 (2000 YH119)",N,N,0,29.690,,,,,11.6
20023382," 23382 Epistrophos (4536 T-2)",N,N,0,23.995,,,,,12
20023405," 23405 Nisyros (1973 SB1)",N,N,0,15.032,,,,,7.93
20023408," 23408 Beijingaoyun (1977 TU3)",N,N,0,16.544,,,,,5.33
20023463," 23463 (1989 TX11)",N,N,0,26.310,,,,,11.8
20023480," 23480 (1991 EL)",N,N,0,27.621,,,,,11.9
20023544," 23544 (1993 XW)",N,N,0,19.006,,,,,5.6
20023549," 23549 Epicles (1994 ES6)",N,N,0,17.505,,,,,12.1
20023617," 23617 Duna (1996 HM13)",N,N,0,15.944,,,,,5.73
20023622," 23622 (1996 RW29)",N,N,0,21.258,,,,,11.6
20023624," 23624 (1996 UX3)",N,N,0,27.292,,,,,12
20023694," 23694 (1997 KZ3)",N,N,0,32.389,,,,,11.9
20023709," 23709 (1997 TA28)",N,N,0,20.368,,,,,11.7
20023710," 23710 (1997 UJ)",N,N,0,17.104,,,,,11.8
20023782," 23782 (1998 QE12)",N,N,0,16.811,,,,,6.31
20023918," 23918 (1998 SH133)",N,N,0,15.980,,,,,5.57
20023939," 23939 (1998 TV33)",N,N,0,24.482,,,,,11.5
20023947," 23947 (1998 UH16)",N,N,0,18.951,,,,,12
20023958," 23958 (1998 VD30)",N,N,0,46.001,,,,,11.9
20023963," 23963 (1998 WY8)",N,N,0,19.945,,,,,11.9
20023968," 23968 (1998 XA13)",N,N,0,31.358,,,,,12.1
20023970," 23970 (1998 YP6)",N,N,0,32.404,,,,,12.1
20023977," 23977 (1999 GW6)",N,N,0,16.19,,,,,4.28
20023987," 23987 (1999 NB63)",N,N,0,20.585,,,,,11.8
20024018," 24018 (1999 RU134)",N,N,0,24.206,,,,,12
20024022," 24022 (1999 RA144)",N,N,0,20.991,,,,,12.3
20024107," 24107 (1999 VS19)",N,N,0,15.523,,,,,5.59
20024127," 24127 (1999 VZ52)",N,N,0,24.026,,,,,5.71
20024178," 24178 (1999 XL7)",N,N,0,15.958,,,,,5.68
20024233," 24233 (1999 XD94)",N,N,0,22.641,,,,,12.2
20024244," 24244 (1999 XY101)",N,N,0,35.342,,,,,11.9
20024275," 24275 (1999 XW167)",N,N,0,28.389,,,,,11.6
20024279," 24279 (1999 XR171)",N,N,0,20.315,,,,,11.8
20024282," 24282 (1999 XB179)",N,N,0,18.576,,,,,5.8
20024312," 24312 (1999 YO22)",N,N,0,25.545,,,,,12
20024313," 24313 (1999 YR27)",N,N,0,34.591,,,,,12.1
20024340," 24340 (2000 AP84)",N,N,0,19.069,,,,,11.9
20024341," 24341 (2000 AJ87)",N,N,0,16.427,,,,,12.1
20024357," 24357 (2000 AC115)",N,N,0,21.845,,,,,12.3
20024362," 24362 (2000 AR120)",N,N,0,17.134,,,,,5.01
20024380," 24380 Dorippe (2000 AA160)",N,N,0,31.607,,,,,12.1
20024388," 24388 (2000 AB175)",N,N,0,20.400,,,,,5.3
20024390," 24390 (2000 AD177)",N,N,0,25.380,,,,,12
20024403," 24403 (2000 AX193)",N,N,0,29.392,,,,,12.1
20024412," 24412 Ericpalmer (2000 AM243)",N,N,0,19.054,,,,,5.59
20024420," 24420 Thasos (2000 BU22)",N,N,0,21.723,,,,,12.2
20024439," 24439 Yanney (2000 EM144)",N,N,0,15.574,,,,,5.87
20024440," 24440 (2000 FB1)",N,N,0,25.004,,,,,5.62
20024444," 24444 (2000 OP32)",N,N,0,23.619,,,,,11.7
20024446," 24446 (2000 PR25)",N,N,0,31.392,,,,,11.9
20024448," 24448 (2000 QE42)",N,N,0,25.907,,,,,11.7
20024449," 24449 (2000 QL63)",N,N,0,22.792,,,,,11.9
20024451," 24451 (2000 QS104)",N,N,0,40.666,,,,,12.1
20024452," 24452 (2000 QU167)",N,N,0,18.689,,,,,11.8
20024453," 24453 (2000 QG173)",N,N,0,27.932,,,,,11.7
20024454," 24454 (2000 QF198)",N,N,0,28.224,,,,,11.5
20024456," 24456 (2000 RO25)",N,N,0,20.613,,,,,11.9
20024458," 24458 (2000 RP100)",N,N,0,25.686,,,,,12
20024459," 24459 (2000 RF103)",N,N,0,28.326,,,,,12.1
20024467," 24467 (2000 SS165)",N,N,0,21.164,,,,,12
20024470," 24470 (2000 SJ310)",N,N,0,33.067,,,,,12
20024471," 24471 (2000 SH313)",N,N,0,29.125,,,,,12.2
20024472," 24472 (2000 SY317)",N,N,0,28.723,,,,,11.9
20024478," 24478 (2000 WC145)",N,N,0,19.439,,,,,5.54
20024485," 24485 (2000 YL102)",N,N,0,26.422,,,,,11.7
20024486," 24486 (2000 YR102)",N,N,0,33.157,,,,,11.8
20024501," 24501 (2001 AN37)",N,N,0,24.543,,,,,11.8
20024505," 24505 (2001 BZ)",N,N,0,31.888,,,,,12
20024506," 24506 (2001 BS15)",N,N,0,39.052,,,,,12.3
20024519," 24519 (2001 CH)",N,N,0,26.279,,,,,11.9
20024530," 24530 (2001 CP18)",N,N,0,25.883,,,,,11.7
20024531," 24531 (2001 CE21)",N,N,0,20.624,,,,,11.9
20024534," 24534 (2001 CX27)",N,N,0,29.913,,,,,11.9
20024537," 24537 (2001 CB35)",N,N,0,31.158,,,,,11.8
20024539," 24539 (2001 DP5)",N,N,0,15.471,,,,,12.2
20024561," 24561 (4646 P-L)",N,N,0,15.124,,,,,5.41
20024587," 24587 Kapaneus (4613 T-2)",N,N,0,25.738,,,,,11.8
20024638," 24638 (1981 UC23)",N,N,0,19.438,,,,,5.64
20024649," 24649 Balaklava (1985 SG3)",N,N,0,16.790,,,,,5.69
20024689," 24689 (1990 OH1)",N,N,0,17.072,,,,,5.57
20024701," 24701 Elyu-Ene (1990 VY5)",N,N,0,17.503,,,,,7.81
20024749," 24749 Grebel (1992 SM17)",N,N,0,18.239,,,,,5.72
20024866," 24866 (1996 ER1)",N,N,0,20.381,,,,,5.79
20024882," 24882 (1996 RK30)",N,N,0,19.116,,,,,11.8
20024963," 24963 (1997 UB11)",N,N,0,16.495,,,,,5.78
20025000," 25000 Astrometria (1998 OW5)",N,N,0,17.483,,,,,5.61
20025011," 25011 (1998 PP1)",N,N,0,17.133,,,,,5.83
20025263," 25263 (1998 VM16)",N,N,0,16.896,,,,,5.75
20025270," 25270 (1998 VR27)",N,N,0,17.100,,,,,5.57
20025303," 25303 (1998 XE17)",N,N,0,15.126,,,,,5.65
